30.76686217,103.98649800,149.686,-98.365
30.76688067,103.98648200,149.604,-95.720
30.76689967,103.98646583,149.537,-93.039
30.76691467,103.98644467,149.234,-90.467
30.76693033,103.98642517,148.973,-87.987
30.76694867,103.98640783,148.751,-85.355
30.76696667,103.98639000,148.452,-82.767
30.76698367,103.98637283,148.438,-80.173
30.76700133,103.98635433,148.295,-77.614
30.76702067,103.98633767,148.299,-74.932
30.76705133,103.98629733,147.874,-69.697
30.76707967,103.98627150,147.667,-65.788
30.76712050,103.98622350,147.067,-59.167
30.76713967,103.98620517,146.970,-56.480
30.76715933,103.98618917,146.926,-53.930
30.76719533,103.98615283,146.414,-48.882
30.76721117,103.98613783,146.217,-46.661
30.76723917,103.98611400,146.042,-43.008
30.76724850,103.98610567,145.965,-41.737
30.76729400,103.98606283,145.744,-35.481
30.76730917,103.98604367,145.419,-32.927
30.76731800,103.98603383,145.228,-31.637
30.76733517,103.98601583,145.123,-29.063
30.76735083,103.98599983,145.096,-26.629
30.76736867,103.98598617,145.098,-24.263
30.76738633,103.98596967,145.000,-21.716
30.76740467,103.98595433,145.055,-19.097
30.76743883,103.98592283,144.772,-14.430
30.76745383,103.98590450,144.303,-11.851
30.76747100,103.98588700,144.138,-9.393
30.76751267,103.98584650,143.735,-3.438
30.76752033,103.98583850,143.606,-2.210
30.76752917,103.98582067,142.365,-0.733
30.76751367,103.98577067,137.359,0.501
30.76749983,103.98574750,134.616,0.709
30.76748533,103.98572450,131.904,0.740
30.76747367,103.98570600,129.884,0.792
30.76746200,103.98568600,127.564,0.862
30.76744917,103.98566450,125.109,0.903
30.76742850,103.98563500,121.577,0.852
30.76742283,103.98562633,120.624,0.865
30.76741117,103.98560583,118.207,1.052
30.76740217,103.98558733,116.231,1.311
30.76737983,103.98554950,112.090,1.459
30.76737217,103.98553467,110.420,1.670
30.76736600,103.98552050,108.982,1.905
30.76735317,103.98549200,105.592,2.190
30.76733683,103.98547267,103.100,1.826
30.76732117,103.98545283,100.587,1.774
30.76731083,103.98543067,98.199,2.281
30.76728583,103.98538617,93.102,2.704
30.76727350,103.98536383,90.521,2.922
30.76726050,103.98534267,88.069,3.020
30.76724800,103.98532200,85.699,3.174
30.76723733,103.98530350,83.592,3.272
30.76722367,103.98528317,81.085,3.193
30.76721100,103.98526533,78.850,3.059
30.76719633,103.98524583,76.412,2.941
30.76718167,103.98522467,73.840,2.900
30.76716917,103.98520367,71.355,2.956
30.76715467,103.98518250,68.747,2.930
30.76713983,103.98516167,66.220,2.764
30.76712417,103.98514383,63.833,2.597
30.76711117,103.98512367,61.454,2.762
30.76709767,103.98510167,58.675,2.739
30.76708350,103.98508100,56.117,2.644
30.76707000,103.98506183,53.770,2.598
30.76705667,103.98503950,51.255,2.733
30.76704233,103.98501750,48.593,2.674
30.76702667,103.98499650,45.923,2.488
30.76701183,103.98497533,43.308,2.322
30.76699533,103.98495467,40.720,1.991
30.76698133,103.98493650,38.490,1.893
30.76696850,103.98491883,36.312,1.769
30.76695533,103.98490150,34.053,1.622
30.76694083,103.98488250,31.593,1.409
